"FIPS","AllRace_Total","AllRace_50-","AllRace_50-65","AllRace_65+","AllRace_Male","AllRace_Male_50-","AllRace_Male_50-65","AllRace_Male_65+","AllRace_Female","AllRace_Female_50-","AllRace_Female_50-65","AllRace_Female_65+","W_Total","W_50-","W_50-65","W_65+","W_Male","W_Male_50-","W_Male_50-65","W_Male_65+","W_Female","W_Female_50-","W_Female_50-65","W_Female_65+","B_Total","B_50-","B_50-65","B_65+","B_Male","B_Male_50-","B_Male_50-65","B_Male_65+","B_Female","B_Female_50-","B_Female_50-65","B_Female_65+","I_Total","I_50-","I_50-65","I_65+","I_Male","I_Male_50-","I_Male_50-65","I_Male_65+","I_Female","I_Female_50-","I_Female_50-65","I_Female_65+","A_Total","A_50-","A_50-65","A_65+","A_Male","A_Male_50-","A_Male_50-65","A_Male_65+","A_Female","A_Female_50-","A_Female_50-65","A_Female_65+","H_Total","H_50-","H_50-65","H_65+","H_Male","H_Male_50-","H_Male_50-65","H_Male_65+","H_Female","H_Female_50-","H_Female_50-65","H_Female_65+","O_Total","O_50-","O_50-65","O_65+","O_Male","O_Male_50-","O_Male_50-65","O_Male_65+","O_Female","O_Female_50-","O_Female_50-65","O_Female_65+","state"
"16017",331,27,84,220,186,9,47,131,144,19,36,89,311,24,77,209,175,8,43,124,136,16,34,86,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,"16"
"16019",544,81,161,302,285,30,82,173,260,50,81,129,505,70,150,285,266,27,76,163,239,43,74,122,,,,,,,,,,,,,4,,,,,,,,,,,,4,,,,,,,,,,,,26,8,8,9,12,,,6,14,6,4,4,,,,,,,,,,,,,"16"
"16021",82,6,22,54,44,,,31,38,3,12,22,78,6,21,51,42,,,30,36,3,11,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"16"
"16023",18,,,13,10,,,7,8,,,5,17,,,12,9,,,7,8,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"16"
"16025",7,,,4,4,,,,3,,,,7,,,4,4,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"16"
"16027",1079,141,293,645,562,53,147,361,517,88,146,284,944,105,253,586,496,39,129,327,448,66,123,259,6,,,,5,,,,,,,,8,,,5,,,,,6,,,4,9,,,6,5,,,3,5,,,,105,31,33,41,49,12,13,23,56,20,19,17,7,,,,,,,,,,,,"16"
"16029",40,4,9,26,23,,,15,17,,,11,38,4,9,25,22,,,15,16,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"16"
"16031",97,13,26,59,50,5,12,34,47,8,14,25,85,10,20,55,44,,,32,41,7,10,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,4,,,,5,,,,,,,,,,,,,,,,"16"
"16033",3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"16"
"16035",72,4,19,50,43,,,32,29,,,17,70,4,17,48,41,,,31,28,,,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"16"
"16037",31,,,21,20,,,14,11,,,7,29,,,20,19,,,13,10,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"16"
"16039",143,17,46,80,76,8,25,43,66,8,21,37,128,13,39,75,69,6,23,40,59,6,18,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,3,4,,4,,,,5,,,,,,,,,,,,,,,,"16"
"16041",60,10,16,34,32,4,7,21,28,6,10,13,52,8,14,31,28,3,6,19,24,4,9,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"16"
"16043",67,8,19,40,36,4,9,23,31,4,10,17,63,6,18,39,34,,,23,29,,,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,"16"
"16045",128,8,35,85,72,,,48,56,6,13,37,122,8,32,82,69,,,46,53,5,12,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,"16"
"16047",80,6,23,51,42,,,27,39,4,11,24,72,4,20,48,39,,,26,34,,,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,5,,,,,,,,,,,,,,,,"16"
"16049",123,6,29,87,70,3,15,52,52,3,14,35,116,6,26,83,67,,,50,49,,,33,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"16"
"16051",116,19,33,63,63,9,16,38,53,10,17,25,109,18,31,60,59,8,14,37,50,10,16,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,"16"
"16053",98,13,29,56,49,4,16,29,49,9,12,27,87,10,26,51,45,4,15,26,43,6,11,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,4,4,,,,6,,,,,,,,,,,,,,,,"16"
"16055",1004,84,265,654,530,30,134,366,473,54,131,288,949,76,248,625,502,27,124,351,447,49,124,274,,,,,,,,,,,,,14,,,8,7,,,4,7,,,4,8,,,4,,,,,5,,,,20,3,7,11,10,,,5,11,,,6,,,,,,,,,,,,,"16"
"16057",161,20,43,98,86,8,19,59,75,12,24,40,150,19,39,92,79,8,16,55,71,11,23,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"16"
"16059",62,,,46,38,,,30,23,,,16,59,,,43,36,,,28,23,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"16"
"16061",28,,,17,17,,,10,11,,,7,26,,,16,15,,,9,10,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"16"
"16063",22,,,13,12,,,8,11,,,6,20,,,12,10,,,7,10,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"16"
"16065",93,19,27,47,47,7,14,25,47,12,13,22,87,17,25,45,43,7,12,24,44,10,12,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,"16"
"16067",102,11,29,62,56,5,14,37,46,6,15,25,85,6,24,55,47,,,33,37,3,13,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,4,5,7,8,,,4,8,,,,,,,,,,,,,,,,"16"
"16069",244,21,67,156,128,6,34,88,116,15,33,68,226,19,60,147,121,5,33,83,105,13,29,64,,,,,,,,,,,,,11,,,6,4,,,,7,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"16"
"16071",21,,,13,14,,,9,7,,,4,20,,,12,13,,,8,7,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"16"
"16073",62,7,20,35,33,,,20,29,4,10,15,55,6,18,31,29,,,18,26,4,9,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,"16"
"16075",147,15,37,95,81,6,19,56,67,10,17,40,135,12,32,90,74,5,17,52,60,7,15,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,5,,,,5,,,,,,,,,,,,,,,,"16"
"16077",32,,,19,16,,,11,16,,,8,26,,,17,14,,,10,12,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,"16"
"16079",100,11,25,64,59,5,15,39,41,5,11,25,95,10,24,61,56,5,14,38,39,5,10,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"16"
"16081",44,8,13,23,27,,,17,17,5,5,7,41,7,12,22,25,,,16,16,5,4,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"16"
"16083",423,51,112,261,225,23,57,145,198,28,55,116,390,42,99,249,209,19,52,138,181,23,47,111,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,25,7,10,8,12,3,4,5,13,4,6,,,,,,,,,,,,,,"16"
"16085",76,6,20,50,46,,,33,30,4,9,17,72,6,18,48,44,,,32,28,4,8,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"16"
"16087",81,4,19,58,45,,,32,36,,,26,75,4,16,55,42,,,32,33,,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,"16"
"17001",452,45,135,272,232,17,69,145,220,28,65,127,435,43,129,263,222,16,65,140,213,27,64,123,12,,,6,7,,,3,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"17"
"17003",50,,,32,30,,,20,20,,,11,35,,,23,21,,,16,14,,,7,13,,,8,7,,,4,6,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"17"
"17005",109,13,33,63,57,4,19,34,52,9,14,29,103,12,31,61,54,4,17,33,49,9,13,28,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"17"
"17007",283,37,89,157,145,13,45,86,138,24,44,71,254,31,76,146,130,10,39,81,124,21,37,66,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,6,8,8,11,,,4,11,,,4,,,,,,,,,,,,,"17"
"17009",38,,,23,25,,,15,14,,,9,35,,,22,22,,,14,14,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"17"
"17011",258,24,81,153,137,10,42,85,121,14,39,68,243,20,76,147,129,9,39,81,113,12,36,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,4,5,,,,5,,,,,,,,,,,,,,,,"17"
"17013",40,,,27,22,,,15,18,,,12,39,,,26,22,,,15,17,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"17"
"17015",110,8,33,69,62,,,42,48,6,15,27,107,7,31,69,61,,,42,46,5,14,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"17"
"17017",84,8,25,51,44,3,13,28,40,4,12,23,79,6,24,49,42,,,27,37,4,11,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,"17"
"17019",915,114,296,505,475,44,151,280,441,70,145,225,769,81,242,445,399,33,120,246,370,48,122,200,93,14,38,41,49,5,22,22,44,9,16,19,,,,,,,,,,,,,20,7,5,7,8,,,3,12,5,3,4,18,8,5,5,9,3,2,3,10,5,3,,,,,,,,,,,,,,"17"
"17021",260,23,79,158,146,11,46,89,114,13,32,70,254,22,78,154,142,10,46,86,112,12,32,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"17"
"17023",97,10,30,57,51,4,16,31,46,6,14,26,96,10,29,57,50,4,15,31,46,6,14,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"17"
"17025",106,8,33,65,57,,,36,49,6,14,29,103,7,33,63,55,,,35,48,5,15,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"17"
"17027",235,25,74,136,126,10,38,77,110,16,35,58,227,24,70,133,121,9,36,76,107,15,35,57,5,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"17"
"17029",274,29,78,167,132,14,38,80,142,15,40,87,264,27,74,163,127,14,35,78,137,13,39,85,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"17"
"17031",25975,3337,8127,14511,12525,1239,4055,7231,13450,2097,4073,7280,14423,1501,4096,8826,7080,578,2056,4446,7343,923,2040,4380,6742,727,2455,3561,3161,254,1245,1662,3581,473,1210,1899,,,,,,,,,,,,,1199,233,350,616,536,71,149,316,663,161,202,300,3306,818,1118,1370,1574,310,543,721,1732,508,575,649,,,,,,,,,,,,,"17"
"17033",126,9,39,78,66,4,20,42,60,5,19,36,124,8,39,77,65,3,20,42,59,5,19,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"17"
"17035",69,9,22,38,35,5,9,21,34,5,12,17,67,9,22,36,34,5,9,20,33,5,11,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"17"
"17037",546,73,165,308,281,24,88,169,265,49,77,138,492,59,147,286,258,20,79,159,234,39,68,128,18,5,7,6,7,,,,11,3,4,4,,,,,,,,,,,,,6,,,4,,,,,4,,,,25,8,8,9,11,,,5,14,6,4,4,,,,,,,,,,,,,"17"
"17039",105,10,33,62,52,5,17,30,53,5,16,32,102,10,31,61,49,5,15,29,52,5,16,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"17"
"17041",125,14,36,75,60,4,18,38,65,11,16,37,121,13,34,74,58,3,18,37,63,10,16,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"17"
"17043",5021,630,1571,2820,2450,222,759,1469,2572,408,812,1352,4111,426,1269,2416,2028,156,620,1251,2083,270,649,1165,174,33,67,74,77,10,32,35,97,23,36,39,,,,,,,,,,,,,350,67,104,179,168,22,49,98,182,45,55,82,324,93,109,122,142,30,46,66,181,63,63,55,,,,,,,,,,,,,"17"
"17045",113,12,33,68,61,,,39,51,9,14,28,106,10,32,64,58,,,37,49,8,13,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"17"
"17047",38,4,12,22,20,,,11,18,,,12,36,4,11,22,19,,,10,18,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"17"
"17049",221,22,67,132,112,8,36,68,109,14,32,64,212,20,65,128,105,7,34,64,107,13,31,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"17"
"17051",139,13,46,80,80,6,28,46,59,7,18,34,134,12,44,78,76,5,27,45,58,7,18,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"17"
"17053",95,10,28,57,51,5,14,31,44,5,14,25,91,10,27,54,49,5,14,30,42,5,13,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"17"
"17055",285,27,82,176,149,10,41,98,136,17,41,78,279,26,81,172,144,10,39,95,135,17,41,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"17"
"17057",252,25,69,158,134,10,35,90,118,15,34,68,244,23,66,154,129,9,33,87,115,14,33,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"17"
"17059",34,4,8,22,17,,,11,17,,,11,34,4,8,22,17,,,11,17,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"17"
"17061",97,7,28,62,49,3,14,32,48,4,14,29,96,7,28,61,49,3,14,32,47,4,14,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"17"
"17063",310,42,99,170,163,15,52,96,147,27,47,74,290,36,91,163,152,13,47,92,138,23,44,71,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,4,3,4,6,,,,6,,,,,,,,,,,,,,,,"17"
"17065",49,4,14,31,28,,,19,22,,,12,48,4,13,31,27,,,19,21,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"17"
"17067",131,13,44,75,68,5,24,39,63,7,20,36,129,12,43,74,67,5,24,38,61,7,19,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"17"
"17069",31,,,21,19,,,14,12,,,7,30,,,21,18,,,14,11,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"17"
"17071",49,3,15,31,26,,,18,23,,,13,48,3,15,30,25,,,17,22,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"17"
"17073",340,32,100,208,177,12,52,113,163,20,49,94,321,30,92,199,165,11,47,107,156,19,46,91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,5,5,,,,5,,,,,,,,,,,,,,,,"17"
"17075",209,17,62,129,112,7,33,72,97,10,29,58,199,15,58,126,107,6,31,70,93,8,28,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,"17"
"17077",296,31,86,179,156,13,45,98,140,18,41,81,258,23,75,161,138,10,37,91,121,13,38,70,28,4,9,15,13,,,6,14,,,9,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,"17"
"17079",65,6,20,39,37,,,24,28,4,9,15,64,6,20,38,36,,,22,28,3,10,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"17"
"17081",251,24,76,151,141,11,40,90,110,13,36,61,234,22,67,145,130,10,35,85,104,12,33,59,11,,,4,8,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,"17"
"17083",147,14,45,88,73,5,24,44,74,9,21,44,145,14,44,87,72,5,24,43,73,9,20,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"17"
"17085",172,15,40,117,94,6,19,69,78,9,20,48,158,13,36,109,84,4,17,63,74,8,20,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"17"
"17087",85,5,28,52,50,,,30,36,,,22,82,5,26,51,47,,,30,35,,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"17"
"17089",2533,350,811,1371,1264,126,416,723,1268,224,396,649,1994,213,620,1161,994,75,316,604,999,139,303,557,122,18,46,58,64,7,26,31,58,11,19,27,,,,,,,,,,,,,60,14,18,28,26,5,6,15,34,9,12,13,329,99,117,113,162,37,60,65,167,63,56,48,,,,,,,,,,,,,"17"
"17091",674,78,220,376,333,28,112,192,341,50,108,184,557,60,174,323,274,21,87,166,282,38,88,157,88,11,35,42,46,4,21,21,42,7,15,20,,,,,,,,,,,,,4,,,,,,,,,,,,22,6,9,8,9,,,,14,3,6,5,,,,,,,,,,,,,"17"
"17093",559,106,176,277,270,41,85,144,289,65,91,133,454,75,138,241,223,30,67,126,231,46,70,115,33,7,14,12,15,,,6,18,5,7,6,,,,,,,,,,,,,12,,,6,5,,,,7,,,3,54,19,18,17,24,7,9,8,30,12,10,9,,,,,,,,,,,,,"17"
"17095",342,31,96,215,172,11,52,109,170,20,44,106,314,27,84,203,157,10,44,103,156,17,40,100,12,,,4,8,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,4,3,,,,5,,,,,,,,,,,,,,,,"17"
"17097",3635,472,1177,1987,1811,171,584,1055,1825,301,592,931,2897,293,904,1700,1456,107,452,896,1441,186,452,803,201,32,85,84,105,12,46,46,96,21,37,38,,,,,,,,,,,,,155,36,51,68,62,9,18,36,93,27,33,32,325,99,113,113,150,37,52,61,175,62,61,52,,,,,,,,,,,,,"17"
"17099",746,71,237,438,392,28,129,235,354,43,108,203,703,64,220,419,369,26,119,224,334,38,101,195,7,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,4,10,12,13,,,7,14,4,4,6,,,,,,,,,,,,,"17"
"17101",99,9,29,61,54,4,17,33,45,5,12,28,94,8,27,59,50,3,15,32,44,5,12,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"17"
"17103",229,23,70,136,119,9,38,71,110,14,31,65,215,20,65,130,109,7,34,68,105,13,30,62,7,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,"17"
"17105",247,21,80,146,126,9,42,74,122,12,38,72,238,19,77,142,120,8,40,72,118,11,37,70,4,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,"17"
"17107",212,21,62,129,105,7,33,65,106,14,29,64,203,18,59,126,102,6,32,64,101,12,27,62,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"17"
"17109",161,15,43,102,77,7,19,51,84,9,23,52,154,14,40,100,74,6,18,50,80,8,22,50,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"17"
"17111",1700,222,570,908,845,78,284,483,855,144,286,425,1555,185,520,850,778,64,261,453,777,120,260,397,11,,,4,5,,,,7,,,,,,,,,,,,,,,,28,5,8,15,12,,,7,16,4,5,7,93,27,32,34,42,11,14,17,51,16,17,18,,,,,,,,,,,,,"17"
"17113",754,108,240,406,385,41,121,223,369,66,120,183,672,87,208,377,342,34,103,205,330,53,105,172,40,7,21,12,21,,,6,19,4,10,6,,,,,,,,,,,,,7,,,,3,,,,4,,,,17,7,3,6,8,,,3,9,4,2,,,,,,,,,,,,,,"17"
"17115",802,70,231,501,422,28,117,276,380,42,113,225,685,57,184,443,357,22,92,243,328,35,93,200,98,8,42,48,56,4,24,28,42,4,18,20,,,,,,,,,,,,,,,,,,,,,,,,,8,,,3,4,,,,3,,,,,,,,,,,,,,,,"17"
"17117",352,28,104,220,186,11,56,119,165,17,48,100,348,26,104,218,185,10,56,119,163,16,47,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"17"
"17119",1681,170,540,971,833,64,277,492,849,105,264,480,1537,145,486,905,761,56,246,458,776,89,240,447,107,17,42,48,54,7,22,25,52,10,19,23,,,,,,,,,,,,,11,,,6,5,,,,7,,,,20,5,6,9,10,,,4,10,4,1,5,,,,,,,,,,,,,"17"
"17121",290,30,87,173,156,11,46,99,134,20,40,74,274,29,81,164,146,10,43,93,128,19,38,71,9,,,5,5,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"17"
"17123",91,9,26,56,46,4,12,30,46,5,14,27,89,9,26,55,44,4,11,29,45,5,14,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"17"
"17125",110,9,30,71,59,4,14,41,51,5,16,30,108,9,29,70,58,4,14,40,50,5,15,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"17"
"17127",93,10,32,51,51,4,18,29,42,5,16,21,84,9,28,47,46,4,15,27,37,5,13,20,6,,,,3,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"17"
"17129",99,10,31,58,51,3,16,32,48,6,16,26,97,9,31,57,51,,,32,46,6,15,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"17"
"17131",120,13,40,68,67,4,23,40,53,9,17,28,118,12,39,67,66,4,22,40,52,8,17,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"17"
"17133",206,22,67,118,104,7,36,61,103,15,31,57,203,22,64,116,101,7,34,60,101,15,30,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"17"
"17135",206,21,60,125,113,8,35,70,93,12,26,55,200,20,58,122,110,8,34,68,90,11,25,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"17"
"17137",266,25,71,170,134,8,36,90,133,17,35,80,255,23,68,164,128,8,33,87,127,16,33,78,7,,,3,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"17"
"17139",92,8,28,56,49,4,14,31,43,5,13,25,91,8,28,55,49,4,14,31,42,5,12,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"17"
"17141",335,31,106,198,168,11,55,102,167,20,51,96,317,28,98,191,158,10,50,98,159,18,49,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,,5,7,,,,7,,,,,,,,,,,,,,,,"17"
"17143",1139,122,354,664,588,47,184,356,552,75,169,307,925,89,271,566,470,34,137,299,455,55,134,267,158,22,66,70,86,9,36,41,73,13,30,29,,,,,,,,,,,,,15,4,3,8,7,,,4,8,,,4,19,4,7,9,10,,,5,9,,,3,,,,,,,,,,,,,"17"
"17145",138,19,42,77,71,9,22,40,67,10,19,37,132,18,39,75,67,8,21,38,65,10,18,37,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"17"
"17147",109,12,31,66,58,4,17,38,51,8,15,28,107,12,30,65,57,4,16,37,50,8,14,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"17"
"17149",122,11,35,76,65,4,21,40,57,6,15,36,122,11,35,76,64,4,21,39,57,6,15,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"17"
"17151",33,,,22,21,,,15,12,,,7,33,,,22,21,,,15,12,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"17"
